year,party,support
1975,1,0.001
1975,2,0.17
1975,3,0
1975,4,0.032
1975,5,0
1975,6,0
1975,7,0.015
1975,8,0.003
1975,9,0.029
1975,10,0
1975,11,0.687
1975,12,0.063
1979,1,0.017
1979,2,0.159
1979,3,0
1979,4,0.015
1979,5,0
1979,6,0
1979,7,0.006
1979,8,0.001
1979,9,0.032
1979,10,0
1979,11,0.734
1979,12,0.035
1983,1,0.041
1983,2,0.155
1983,3,0
1983,4,0.016
1983,5,0
1983,6,0
1983,7,0.037
1983,8,0.001
1983,9,0.021
1983,10,0
1983,11,0.675
1983,12,0.056
1987,1,0.011
1987,2,0.143
1987,3,0.076
1987,4,0.013
1987,5,0
1987,6,0
1987,7,0.036
1987,8,0.001
1987,9,0.022
1987,10,0
1987,11,0.627
1987,12,0.072
1991,1,0.011
1991,2,0.131
1991,3,0.08
1991,4,0.018
1991,5,0
1991,6,0
1991,7,0.016
1991,8,0
1991,9,0.028
1991,10,0
1991,11,0.62
1991,12,0.095
1995,1,0.008
1995,2,0.145
1995,3,0.043
1995,4,0.026
1995,5,0
1995,6,0
1995,7,0.008
1995,8,0.004
1995,9,0.049
1995,10,0
1995,11,0.595
1995,12,0.121
1999,1,0
1999,2,0.146
1999,3,0.054
1999,4,0.04
1999,5,0
1999,6,0
1999,7,0.023
1999,8,0.003
1999,9,0.041
1999,10,0
1999,11,0.574
1999,12,0.119
2003,1,0
2003,2,0.151
2003,3,0.062
2003,4,0.063
2003,5,0
2003,6,0
2003,7,0.016
2003,8,0.005
2003,9,0.061
2003,10,0
2003,11,0.536
2003,12,0.106
2007,1,0
2007,2,0.096
2007,3,0.088
2007,4,0.074
2007,5,0
2007,6,0
2007,7,0.017
2007,8,0.015
2007,9,0.069
2007,10,0
2007,11,0.559
2007,12,0.083
2011,1,0
2011,2,0.114
2011,3,0.06
2011,4,0.047
2011,5,0.022
2011,6,0.13
2011,7,0.028
2011,8,0.009
2011,9,0.027
2011,10,0
2011,11,0.494
2011,12,0.068
2015,1,0.002
2015,2,0.108
2015,3,0.058
2015,4,0.032
2015,5,0.039
2015,6,0.123
2015,7,0.015
2015,8,0.004
2015,9,0.03
2015,10,0
2015,11,0.505
2015,12,0.085
