year,party,support
1975,1,0.002
1975,2,0.304
1975,3,0
1975,4,0.044
1975,5,0
1975,6,0
1975,7,0.099
1975,8,0.229
1975,9,0.136
1975,10,0
1975,11,0.106
1975,12,0.079
1979,1,0
1979,2,0.393
1979,3,0
1979,4,0.028
1979,5,0
1979,6,0
1979,7,0.063
1979,8,0.241
1979,9,0.121
1979,10,0
1979,11,0.124
1979,12,0.03
1983,1,0
1983,2,0.436
1983,3,0
1983,4,0.048
1983,5,0
1983,6,0
1983,7,0.072
1983,8,0.196
1983,9,0.104
1983,10,0
1983,11,0.126
1983,12,0.017
1987,1,0.023
1987,2,0.257
1987,3,0
1987,4,0.039
1987,5,0
1987,6,0
1987,7,0.071
1987,8,0.182
1987,9,0.179
1987,10,0
1987,11,0.151
1987,12,0.098
1991,1,0
1991,2,0.168
1991,3,0.097
1991,4,0.02
1991,5,0
1991,6,0
1991,7,0.068
1991,8,0.188
1991,9,0.08
1991,10,0
1991,11,0.259
1991,12,0.121
1995,1,0.01
1995,2,0.238
1995,3,0.046
1995,4,0.016
1995,5,0
1995,6,0
1995,7,0.028
1995,8,0.215
1995,9,0.099
1995,10,0
1995,11,0.215
1995,12,0.132
1999,1,0
1999,2,0.245
1999,3,0.034
1999,4,0.025
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.173
1999,9,0.12
1999,10,0
1999,11,0.3
1999,12,0.083
2003,1,0.005
2003,2,0.214
2003,3,0.029
2003,4,0.031
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.153
2003,9,0.149
2003,10,0
2003,11,0.342
2003,12,0.06
2007,1,0
2007,2,0.189
2007,3,0.095
2007,4,0.015
2007,5,0
2007,6,0
2007,7,0.026
2007,8,0.174
2007,9,0.07
2007,10,0
2007,11,0.406
2007,12,0.023
2011,1,0
2011,2,0.184
2011,3,0.08
2011,4,0.002
2011,5,0.019
2011,6,0.061
2011,7,0.019
2011,8,0.099
2011,9,0.037
2011,10,0
2011,11,0.459
2011,12,0.04
2015,1,0
2015,2,0.138
2015,3,0.049
2015,4,0.013
2015,5,0.014
2015,6,0.057
2015,7,0.017
2015,8,0.073
2015,9,0.082
2015,10,0
2015,11,0.535
2015,12,0.022
