year,party,support
1975,1,0.098
1975,2,0.134
1975,3,0.004
1975,4,0
1975,5,0
1975,6,0
1975,7,0.016
1975,8,0.061
1975,9,0.573
1975,10,0
1975,11,0.064
1975,12,0.051
1979,1,0.098
1979,2,0.104
1979,3,0.125
1979,4,0
1979,5,0
1979,6,0
1979,7,0.026
1979,8,0.045
1979,9,0.556
1979,10,0
1979,11,0.045
1979,12,0
1983,1,0.073
1983,2,0.093
1983,3,0.065
1983,4,0
1983,5,0
1983,6,0
1983,7,0.023
1983,8,0.024
1983,9,0.65
1983,10,0
1983,11,0.05
1983,12,0.021
1987,1,0.069
1987,2,0.099
1987,3,0.115
1987,4,0
1987,5,0
1987,6,0
1987,7,0.032
1987,8,0.049
1987,9,0.56
1987,10,0
1987,11,0.056
1987,12,0.019
1991,1,0.06
1991,2,0.157
1991,3,0.106
1991,4,0
1991,5,0
1991,6,0
1991,7,0.031
1991,8,0.034
1991,9,0.527
1991,10,0
1991,11,0.043
1991,12,0.043
1995,1,0.096
1995,2,0.142
1995,3,0.053
1995,4,0
1995,5,0
1995,6,0
1995,7,0.052
1995,8,0.082
1995,9,0.484
1995,10,0
1995,11,0.045
1995,12,0.045
1999,1,0.034
1999,2,0.129
1999,3,0.065
1999,4,0
1999,5,0
1999,6,0
1999,7,0.047
1999,8,0.067
1999,9,0.534
1999,10,0
1999,11,0.093
1999,12,0.031
2003,1,0.042
2003,2,0.09
2003,3,0.105
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.064
2003,9,0.454
2003,10,0
2003,11,0.233
2003,12,0.011
2007,1,0.016
2007,2,0.095
2007,3,0.133
2007,4,0.015
2007,5,0
2007,6,0
2007,7,0.053
2007,8,0.081
2007,9,0.368
2007,10,0
2007,11,0.236
2007,12,0.004
2011,1,0.01
2011,2,0.138
2011,3,0.078
2011,4,0.015
2011,5,0.078
2011,6,0.012
2011,7,0.014
2011,8,0.052
2011,9,0.354
2011,10,0
2011,11,0.242
2011,12,0.004
2015,1,0.006
2015,2,0.133
2015,3,0.072
2015,4,0.004
2015,5,0.052
2015,6,0.016
2015,7,0.009
2015,8,0.076
2015,9,0.388
2015,10,0
2015,11,0.241
2015,12,0.003
