year,party,support
1975,1,0.067
1975,2,0.163
1975,3,0.009
1975,4,0
1975,5,0
1975,6,0
1975,7,0.05
1975,8,0.012
1975,9,0.619
1975,10,0
1975,11,0.039
1975,12,0.039
1979,1,0.039
1979,2,0.088
1979,3,0.068
1979,4,0
1979,5,0
1979,6,0
1979,7,0.365
1979,8,0.016
1979,9,0.386
1979,10,0
1979,11,0.038
1979,12,0
1983,1,0.066
1983,2,0.139
1983,3,0.101
1983,4,0
1983,5,0
1983,6,0
1983,7,0.012
1983,8,0.027
1983,9,0.621
1983,10,0
1983,11,0.034
1983,12,0
1987,1,0.044
1987,2,0.168
1987,3,0.084
1987,4,0
1987,5,0
1987,6,0
1987,7,0.031
1987,8,0.003
1987,9,0.622
1987,10,0
1987,11,0.041
1987,12,0.006
1991,1,0.044
1991,2,0.163
1991,3,0.065
1991,4,0
1991,5,0
1991,6,0
1991,7,0.021
1991,8,0.019
1991,9,0.579
1991,10,0
1991,11,0.066
1991,12,0.043
1995,1,0.097
1995,2,0.263
1995,3,0.061
1995,4,0
1995,5,0
1995,6,0
1995,7,0.034
1995,8,0.041
1995,9,0.408
1995,10,0
1995,11,0.061
1995,12,0.036
1999,1,0.073
1999,2,0.187
1999,3,0.166
1999,4,0
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.017
1999,9,0.435
1999,10,0
1999,11,0.037
1999,12,0.06
2003,1,0.054
2003,2,0.178
2003,3,0.181
2003,4,0.009
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.035
2003,9,0.406
2003,10,0
2003,11,0.122
2003,12,0.013
2007,1,0.074
2007,2,0.278
2007,3,0.171
2007,4,0.016
2007,5,0
2007,6,0
2007,7,0.037
2007,8,0.051
2007,9,0.272
2007,10,0
2007,11,0.096
2007,12,0.004
2011,1,0.028
2011,2,0.296
2011,3,0.138
2011,4,0.015
2011,5,0.027
2011,6,0.002
2011,7,0.006
2011,8,0.026
2011,9,0.325
2011,10,0
2011,11,0.134
2011,12,0.002
2015,1,0.01
2015,2,0.254
2015,3,0.136
2015,4,0.016
2015,5,0.041
2015,6,0.004
2015,7,0.032
2015,8,0.029
2015,9,0.358
2015,10,0
2015,11,0.119
2015,12,0
