year,party,support
1975,1,0.034
1975,2,0.083
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.028
1975,8,0
1975,9,0.199
1975,10,0
1975,11,0.641
1975,12,0.014
1979,1,0.035
1979,2,0.098
1979,3,0.022
1979,4,0
1979,5,0
1979,6,0
1979,7,0.019
1979,8,0.003
1979,9,0.225
1979,10,0
1979,11,0.598
1979,12,0
1983,1,0.025
1983,2,0.147
1983,3,0.025
1983,4,0
1983,5,0
1983,6,0
1983,7,0.038
1983,8,0.002
1983,9,0.269
1983,10,0
1983,11,0.477
1983,12,0.015
1987,1,0.042
1987,2,0.117
1987,3,0.05
1987,4,0
1987,5,0
1987,6,0
1987,7,0.002
1987,8,0.009
1987,9,0.225
1987,10,0
1987,11,0.552
1987,12,0.004
1991,1,0.012
1991,2,0.134
1991,3,0.02
1991,4,0
1991,5,0
1991,6,0
1991,7,0.002
1991,8,0.006
1991,9,0.217
1991,10,0
1991,11,0.551
1991,12,0.058
1995,1,0.083
1995,2,0.098
1995,3,0.02
1995,4,0
1995,5,0
1995,6,0
1995,7,0.007
1995,8,0.012
1995,9,0.247
1995,10,0
1995,11,0.485
1995,12,0.048
1999,1,0.024
1999,2,0.095
1999,3,0.021
1999,4,0
1999,5,0
1999,6,0
1999,7,0.059
1999,8,0.012
1999,9,0.384
1999,10,0
1999,11,0.376
1999,12,0.029
2003,1,0.031
2003,2,0.063
2003,3,0.044
2003,4,0.002
2003,5,0
2003,6,0
2003,7,0
2003,8,0.059
2003,9,0.247
2003,10,0
2003,11,0.516
2003,12,0.038
2007,1,0.004
2007,2,0.137
2007,3,0.05
2007,4,0.025
2007,5,0
2007,6,0
2007,7,0.024
2007,8,0.002
2007,9,0.224
2007,10,0
2007,11,0.486
2007,12,0.047
2011,1,0.04
2011,2,0.126
2011,3,0.063
2011,4,0.003
2011,5,0.032
2011,6,0
2011,7,0.004
2011,8,0.029
2011,9,0.191
2011,10,0
2011,11,0.485
2011,12,0.027
2015,1,0
2015,2,0.103
2015,3,0.091
2015,4,0
2015,5,0.013
2015,6,0.017
2015,7,0.002
2015,8,0.005
2015,9,0.301
2015,10,0
2015,11,0.443
2015,12,0.026
