year,party,support
1975,1,0.013
1975,2,0.349
1975,3,0
1975,4,0.034
1975,5,0
1975,6,0
1975,7,0.08
1975,8,0.064
1975,9,0.177
1975,10,0
1975,11,0.202
1975,12,0.081
1979,1,0.04
1979,2,0.326
1979,3,0
1979,4,0.027
1979,5,0
1979,6,0
1979,7,0.065
1979,8,0.058
1979,9,0.208
1979,10,0
1979,11,0.231
1979,12,0.046
1983,1,0.042
1983,2,0.284
1983,3,0
1983,4,0.032
1983,5,0
1983,6,0
1983,7,0.128
1983,8,0.06
1983,9,0.146
1983,10,0
1983,11,0.218
1983,12,0.089
1987,1,0.028
1987,2,0.235
1987,3,0.109
1987,4,0.029
1987,5,0
1987,6,0
1987,7,0.075
1987,8,0.052
1987,9,0.192
1987,10,0
1987,11,0.194
1987,12,0.086
1991,1,0.02
1991,2,0.208
1991,3,0.107
1991,4,0.03
1991,5,0
1991,6,0
1991,7,0.046
1991,8,0.058
1991,9,0.147
1991,10,0
1991,11,0.203
1991,12,0.18
1995,1,0.019
1995,2,0.261
1995,3,0.063
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.032
1995,8,0.058
1995,9,0.185
1995,10,0
1995,11,0.176
1995,12,0.173
1999,1,0
1999,2,0.287
1999,3,0.061
1999,4,0.043
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.057
1999,9,0.202
1999,10,0
1999,11,0.219
1999,12,0.106
2003,1,0
2003,2,0.285
2003,3,0.074
2003,4,0.059
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.06
2003,9,0.185
2003,10,0
2003,11,0.253
2003,12,0.071
2007,1,0
2007,2,0.212
2007,3,0.113
2007,4,0.059
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.084
2007,9,0.187
2007,10,0
2007,11,0.29
2007,12,0.043
2011,1,0.003
2011,2,0.201
2011,3,0.102
2011,4,0.036
2011,5,0.056
2011,6,0.153
2011,7,0.032
2011,8,0.039
2011,9,0.118
2011,10,0
2011,11,0.232
2011,12,0.028
2015,1,0.004
2015,2,0.211
2015,3,0.094
2015,4,0.04
2015,5,0.057
2015,6,0.124
2015,7,0.018
2015,8,0.034
2015,9,0.129
2015,10,0
2015,11,0.265
2015,12,0.023
