year,party,support
1975,1,0.001
1975,2,0.051
1975,3,0
1975,4,0.011
1975,5,0
1975,6,0
1975,7,0.05
1975,8,0
1975,9,0.103
1975,10,0
1975,11,0.675
1975,12,0.109
1979,1,0.039
1979,2,0.139
1979,3,0
1979,4,0.002
1979,5,0
1979,6,0
1979,7,0.011
1979,8,0.002
1979,9,0.158
1979,10,0
1979,11,0.576
1979,12,0.072
1983,1,0.013
1983,2,0.178
1983,3,0
1983,4,0.034
1983,5,0
1983,6,0
1983,7,0.064
1983,8,0.001
1983,9,0.12
1983,10,0
1983,11,0.555
1983,12,0.035
1987,1,0.008
1987,2,0.099
1987,3,0.083
1987,4,0.037
1987,5,0
1987,6,0
1987,7,0.081
1987,8,0.002
1987,9,0.102
1987,10,0
1987,11,0.418
1987,12,0.169
1991,1,0.013
1991,2,0.09
1991,3,0.176
1991,4,0.02
1991,5,0
1991,6,0
1991,7,0.057
1991,8,0.008
1991,9,0.083
1991,10,0
1991,11,0.433
1991,12,0.121
1995,1,0.019
1995,2,0.223
1995,3,0.1
1995,4,0.038
1995,5,0
1995,6,0
1995,7,0.02
1995,8,0.011
1995,9,0.117
1995,10,0
1995,11,0.299
1995,12,0.173
1999,1,0
1999,2,0.296
1999,3,0.104
1999,4,0.009
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.013
1999,9,0.139
1999,10,0
1999,11,0.337
1999,12,0.085
2003,1,0
2003,2,0.334
2003,3,0.085
2003,4,0.064
2003,5,0
2003,6,0
2003,7,0.008
2003,8,0.019
2003,9,0.143
2003,10,0
2003,11,0.309
2003,12,0.036
2007,1,0
2007,2,0.207
2007,3,0.126
2007,4,0.029
2007,5,0
2007,6,0
2007,7,0.005
2007,8,0.059
2007,9,0.126
2007,10,0
2007,11,0.407
2007,12,0.041
2011,1,0
2011,2,0.145
2011,3,0.088
2011,4,0.013
2011,5,0.074
2011,6,0.254
2011,7,0.032
2011,8,0.02
2011,9,0.066
2011,10,0
2011,11,0.289
2011,12,0.019
2015,1,0
2015,2,0.147
2015,3,0.085
2015,4,0.022
2015,5,0.075
2015,6,0.191
2015,7,0.015
2015,8,0.011
2015,9,0.099
2015,10,0
2015,11,0.336
2015,12,0.018
