year,party,support
1975,1,0.007
1975,2,0.213
1975,3,0
1975,4,0.041
1975,5,0
1975,6,0
1975,7,0.093
1975,8,0.089
1975,9,0.227
1975,10,0
1975,11,0.265
1975,12,0.065
1979,1,0
1979,2,0.243
1979,3,0
1979,4,0.048
1979,5,0
1979,6,0
1979,7,0.06
1979,8,0.117
1979,9,0.248
1979,10,0
1979,11,0.266
1979,12,0.018
1983,1,0
1983,2,0.257
1983,3,0
1983,4,0.041
1983,5,0
1983,6,0
1983,7,0.059
1983,8,0.125
1983,9,0.284
1983,10,0
1983,11,0.195
1983,12,0.039
1987,1,0.06
1987,2,0.194
1987,3,0
1987,4,0.033
1987,5,0
1987,6,0
1987,7,0.048
1987,8,0.09
1987,9,0.263
1987,10,0
1987,11,0.219
1987,12,0.093
1991,1,0
1991,2,0.161
1991,3,0.056
1991,4,0.017
1991,5,0
1991,6,0
1991,7,0.049
1991,8,0.08
1991,9,0.228
1991,10,0
1991,11,0.2
1991,12,0.209
1995,1,0.007
1995,2,0.188
1995,3,0.051
1995,4,0.02
1995,5,0
1995,6,0
1995,7,0.046
1995,8,0.092
1995,9,0.198
1995,10,0
1995,11,0.219
1995,12,0.18
1999,1,0
1999,2,0.171
1999,3,0.046
1999,4,0.019
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.119
1999,9,0.223
1999,10,0
1999,11,0.357
1999,12,0.041
2003,1,0.017
2003,2,0.206
2003,3,0.045
2003,4,0.038
2003,5,0
2003,6,0
2003,7,0.003
2003,8,0.111
2003,9,0.21
2003,10,0
2003,11,0.35
2003,12,0.02
2007,1,0
2007,2,0.161
2007,3,0.072
2007,4,0.044
2007,5,0
2007,6,0
2007,7,0.071
2007,8,0.093
2007,9,0.182
2007,10,0
2007,11,0.362
2007,12,0.015
2011,1,0
2011,2,0.167
2011,3,0.069
2011,4,0.033
2011,5,0.041
2011,6,0.058
2011,7,0.015
2011,8,0.093
2011,9,0.175
2011,10,0
2011,11,0.336
2011,12,0.013
2015,1,0
2015,2,0.154
2015,3,0.053
2015,4,0.028
2015,5,0.055
2015,6,0.041
2015,7,0.013
2015,8,0.071
2015,9,0.207
2015,10,0
2015,11,0.368
2015,12,0.01
