year,party,support
1975,1,0
1975,2,0.178
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.411
1975,9,0.411
1975,10,0
1975,11,0
1975,12,0
1979,1,0.028
1979,2,0.142
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.391
1979,9,0.439
1979,10,0
1979,11,0
1979,12,0
1983,1,0.01
1983,2,0.153
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.016
1983,8,0.402
1983,9,0.42
1983,10,0
1983,11,0
1983,12,0
1987,1,0.005
1987,2,0.153
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.061
1987,8,0.377
1987,9,0.365
1987,10,0
1987,11,0
1987,12,0.04
1991,1,0
1991,2,0.096
1991,3,0.041
1991,4,0.004
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.359
1991,9,0.351
1991,10,0
1991,11,0
1991,12,0.106
1995,1,0
1995,2,0.103
1995,3,0.021
1995,4,0
1995,5,0
1995,6,0
1995,7,0.011
1995,8,0.361
1995,9,0.29
1995,10,0
1995,11,0.083
1995,12,0.131
1999,1,0
1999,2,0.09
1999,3,0.03
1999,4,0
1999,5,0
1999,6,0
1999,7,0.012
1999,8,0.312
1999,9,0.297
1999,10,0
1999,11,0.256
1999,12,0.002
2003,1,0
2003,2,0.13
2003,3,0.021
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0
2003,8,0.32
2003,9,0.265
2003,10,0
2003,11,0.263
2003,12,0
2007,1,0
2007,2,0.071
2007,3,0.071
2007,4,0.012
2007,5,0
2007,6,0
2007,7,0
2007,8,0.329
2007,9,0.205
2007,10,0
2007,11,0.309
2007,12,0.004
2011,1,0
2011,2,0.048
2011,3,0.059
2011,4,0.002
2011,5,0.023
2011,6,0.058
2011,7,0.067
2011,8,0.274
2011,9,0.159
2011,10,0
2011,11,0.309
2011,12,0.003
2015,1,0
2015,2,0.077
2015,3,0.039
2015,4,0.006
2015,5,0.021
2015,6,0.047
2015,7,0.012
2015,8,0.207
2015,9,0.203
2015,10,0
2015,11,0.387
2015,12,0.001
