year,party,support
1975,1,0
1975,2,0.264
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.038
1975,9,0.173
1975,10,0
1975,11,0.421
1975,12,0.1
1979,1,0
1979,2,0.349
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.048
1979,9,0.17
1979,10,0
1979,11,0.433
1979,12,0
1983,1,0
1983,2,0.395
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.062
1983,9,0.205
1983,10,0
1983,11,0.338
1983,12,0
1987,1,0.11
1987,2,0.264
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.084
1987,8,0.047
1987,9,0.218
1987,10,0
1987,11,0.277
1987,12,0
1991,1,0.064
1991,2,0.318
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.098
1991,8,0.056
1991,9,0.217
1991,10,0
1991,11,0.247
1991,12,0
1995,1,0.013
1995,2,0.279
1995,3,0.056
1995,4,0
1995,5,0
1995,6,0
1995,7,0.052
1995,8,0.072
1995,9,0.192
1995,10,0
1995,11,0.336
1995,12,0
1999,1,0
1999,2,0.307
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.066
1999,8,0.071
1999,9,0.169
1999,10,0
1999,11,0.387
1999,12,0
2003,1,0
2003,2,0.271
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.077
2003,9,0.265
2003,10,0
2003,11,0.379
2003,12,0.008
2007,1,0
2007,2,0.248
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.109
2007,9,0.191
2007,10,0
2007,11,0.429
2007,12,0.011
2011,1,0
2011,2,0.163
2011,3,0.024
2011,4,0
2011,5,0.115
2011,6,0.315
2011,7,0
2011,8,0.056
2011,9,0.103
2011,10,0
2011,11,0.222
2011,12,0.001
2015,1,0
2015,2,0.179
2015,3,0
2015,4,0
2015,5,0.092
2015,6,0.24
2015,7,0.002
2015,8,0.097
2015,9,0.101
2015,10,0
2015,11,0.289
2015,12,0
