year,party,support
1975,1,0.02
1975,2,0.217
1975,3,0
1975,4,0.004
1975,5,0
1975,6,0
1975,7,0.13
1975,8,0.261
1975,9,0.221
1975,10,0
1975,11,0.096
1975,12,0.051
1979,1,0
1979,2,0.26
1979,3,0
1979,4,0.02
1979,5,0
1979,6,0
1979,7,0.077
1979,8,0.24
1979,9,0.273
1979,10,0
1979,11,0.1
1979,12,0.028
1983,1,0
1983,2,0.361
1983,3,0
1983,4,0.008
1983,5,0
1983,6,0
1983,7,0.122
1983,8,0.195
1983,9,0.198
1983,10,0
1983,11,0.073
1983,12,0.045
1987,1,0.128
1987,2,0.218
1987,3,0
1987,4,0.006
1987,5,0
1987,6,0
1987,7,0.071
1987,8,0.169
1987,9,0.159
1987,10,0
1987,11,0.133
1987,12,0.116
1991,1,0
1991,2,0.188
1991,3,0.053
1991,4,0.004
1991,5,0
1991,6,0
1991,7,0.053
1991,8,0.154
1991,9,0.13
1991,10,0
1991,11,0.15
1991,12,0.27
1995,1,0.009
1995,2,0.2
1995,3,0.05
1995,4,0.018
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.156
1995,9,0.137
1995,10,0
1995,11,0.161
1995,12,0.228
1999,1,0
1999,2,0.207
1999,3,0.032
1999,4,0.018
1999,5,0
1999,6,0
1999,7,0.018
1999,8,0.17
1999,9,0.137
1999,10,0
1999,11,0.354
1999,12,0.063
2003,1,0.003
2003,2,0.198
2003,3,0.046
2003,4,0.022
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.14
2003,9,0.144
2003,10,0
2003,11,0.412
2003,12,0.033
2007,1,0
2007,2,0.13
2007,3,0.068
2007,4,0.034
2007,5,0
2007,6,0
2007,7,0.044
2007,8,0.201
2007,9,0.111
2007,10,0
2007,11,0.409
2007,12,0.004
2011,1,0
2011,2,0.174
2011,3,0.064
2011,4,0.024
2011,5,0.049
2011,6,0.077
2011,7,0.022
2011,8,0.099
2011,9,0.07
2011,10,0
2011,11,0.418
2011,12,0.003
2015,1,0
2015,2,0.139
2015,3,0.037
2015,4,0.012
2015,5,0.042
2015,6,0.035
2015,7,0.026
2015,8,0.081
2015,9,0.105
2015,10,0
2015,11,0.521
2015,12,0.002
