year,party,support
1975,1,0.002
1975,2,0.244
1975,3,0
1975,4,0.036
1975,5,0
1975,6,0
1975,7,0.1
1975,8,0.004
1975,9,0.185
1975,10,0
1975,11,0.411
1975,12,0.018
1979,1,0.013
1979,2,0.192
1979,3,0
1979,4,0.022
1979,5,0
1979,6,0
1979,7,0.125
1979,8,0
1979,9,0.215
1979,10,0
1979,11,0.399
1979,12,0.035
1983,1,0.05
1983,2,0.248
1983,3,0
1983,4,0.004
1983,5,0
1983,6,0
1983,7,0.175
1983,8,0.002
1983,9,0.103
1983,10,0
1983,11,0.37
1983,12,0.047
1987,1,0.029
1987,2,0.185
1987,3,0.127
1987,4,0.008
1987,5,0
1987,6,0
1987,7,0.098
1987,8,0.008
1987,9,0.186
1987,10,0
1987,11,0.259
1987,12,0.098
1991,1,0.023
1991,2,0.187
1991,3,0.137
1991,4,0.067
1991,5,0
1991,6,0
1991,7,0.072
1991,8,0.002
1991,9,0.125
1991,10,0
1991,11,0.245
1991,12,0.142
1995,1,0.037
1995,2,0.349
1995,3,0.091
1995,4,0.023
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.011
1995,9,0.164
1995,10,0
1995,11,0.176
1995,12,0.123
1999,1,0
1999,2,0.334
1999,3,0.103
1999,4,0.032
1999,5,0
1999,6,0
1999,7,0.005
1999,8,0.002
1999,9,0.171
1999,10,0
1999,11,0.301
1999,12,0.053
2003,1,0
2003,2,0.382
2003,3,0.133
2003,4,0.033
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.004
2003,9,0.11
2003,10,0
2003,11,0.24
2003,12,0.095
2007,1,0
2007,2,0.217
2007,3,0.107
2007,4,0.078
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.047
2007,9,0.174
2007,10,0
2007,11,0.316
2007,12,0.049
2011,1,0.001
2011,2,0.204
2011,3,0.076
2011,4,0.062
2011,5,0.037
2011,6,0.236
2011,7,0.017
2011,8,0.01
2011,9,0.106
2011,10,0
2011,11,0.236
2011,12,0.017
2015,1,0
2015,2,0.185
2015,3,0.067
2015,4,0.056
2015,5,0.048
2015,6,0.173
2015,7,0.014
2015,8,0.014
2015,9,0.111
2015,10,0
2015,11,0.292
2015,12,0.04
