year,party,support
1975,1,0.002
1975,2,0.08
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.039
1975,8,0.743
1975,9,0.093
1975,10,0
1975,11,0
1975,12,0.042
1979,1,0
1979,2,0.086
1979,3,0
1979,4,0.012
1979,5,0
1979,6,0
1979,7,0.039
1979,8,0.756
1979,9,0.107
1979,10,0
1979,11,0
1979,12,0
1983,1,0.026
1983,2,0.088
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.071
1983,8,0.637
1983,9,0.163
1983,10,0
1983,11,0.016
1983,12,0
1987,1,0.037
1987,2,0.085
1987,3,0
1987,4,0.012
1987,5,0
1987,6,0
1987,7,0.094
1987,8,0.608
1987,9,0.129
1987,10,0
1987,11,0
1987,12,0.036
1991,1,0
1991,2,0.088
1991,3,0.053
1991,4,0
1991,5,0
1991,6,0
1991,7,0.083
1991,8,0.584
1991,9,0.109
1991,10,0
1991,11,0
1991,12,0.084
1995,1,0
1995,2,0.104
1995,3,0.034
1995,4,0.03
1995,5,0
1995,6,0
1995,7,0.078
1995,8,0.474
1995,9,0.114
1995,10,0
1995,11,0.092
1995,12,0.074
1999,1,0
1999,2,0.119
1999,3,0.021
1999,4,0.013
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.361
1999,9,0.161
1999,10,0
1999,11,0.277
1999,12,0.028
2003,1,0
2003,2,0.139
2003,3,0.049
2003,4,0.024
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.336
2003,9,0.123
2003,10,0
2003,11,0.299
2003,12,0.017
2007,1,0
2007,2,0.123
2007,3,0.036
2007,4,0.025
2007,5,0.021
2007,6,0
2007,7,0.008
2007,8,0.288
2007,9,0.135
2007,10,0
2007,11,0.351
2007,12,0.012
2011,1,0
2011,2,0.104
2011,3,0.044
2011,4,0.032
2011,5,0.085
2011,6,0.042
2011,7,0
2011,8,0.279
2011,9,0.1
2011,10,0
2011,11,0.301
2011,12,0.014
2015,1,0
2015,2,0.071
2015,3,0.043
2015,4,0.028
2015,5,0.053
2015,6,0.03
2015,7,0.015
2015,8,0.262
2015,9,0.113
2015,10,0
2015,11,0.374
2015,12,0.011
