year,party,support
1975,1,0.009
1975,2,0.281
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.023
1975,8,0.301
1975,9,0.386
1975,10,0
1975,11,0
1975,12,0
1979,1,0.017
1979,2,0.26
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.005
1979,8,0.293
1979,9,0.426
1979,10,0
1979,11,0
1979,12,0
1983,1,0.037
1983,2,0.223
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.005
1983,8,0.35
1983,9,0.365
1983,10,0
1983,11,0
1983,12,0.021
1987,1,0.063
1987,2,0.16
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.012
1987,8,0.366
1987,9,0.321
1987,10,0
1987,11,0
1987,12,0.08
1991,1,0
1991,2,0.135
1991,3,0.085
1991,4,0
1991,5,0
1991,6,0
1991,7,0.003
1991,8,0.367
1991,9,0.322
1991,10,0
1991,11,0
1991,12,0.087
1995,1,0.006
1995,2,0.144
1995,3,0.056
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.306
1995,9,0.257
1995,10,0
1995,11,0.185
1995,12,0.042
1999,1,0
1999,2,0.126
1999,3,0.044
1999,4,0
1999,5,0
1999,6,0
1999,7,0.009
1999,8,0.286
1999,9,0.194
1999,10,0
1999,11,0.3
1999,12,0.043
2003,1,0
2003,2,0.157
2003,3,0.051
2003,4,0.015
2003,5,0
2003,6,0
2003,7,0.025
2003,8,0.221
2003,9,0.241
2003,10,0
2003,11,0.282
2003,12,0.007
2007,1,0
2007,2,0.156
2007,3,0.071
2007,4,0.016
2007,5,0
2007,6,0
2007,7,0.006
2007,8,0.243
2007,9,0.203
2007,10,0
2007,11,0.305
2007,12,0
2011,1,0
2011,2,0.123
2011,3,0.044
2011,4,0.019
2011,5,0.077
2011,6,0.025
2011,7,0.004
2011,8,0.217
2011,9,0.154
2011,10,0
2011,11,0.332
2011,12,0.005
2015,1,0
2015,2,0.129
2015,3,0.026
2015,4,0.015
2015,5,0.061
2015,6,0.014
2015,7,0.009
2015,8,0.166
2015,9,0.188
2015,10,0
2015,11,0.39
2015,12,0.001
