year,party,support
1975,1,0.14
1975,2,0.124
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.005
1975,8,0.318
1975,9,0.413
1975,10,0
1975,11,0
1975,12,0
1979,1,0.153
1979,2,0.178
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.321
1979,9,0.312
1979,10,0
1979,11,0.037
1979,12,0
1983,1,0.138
1983,2,0.142
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.015
1983,8,0.311
1983,9,0.365
1983,10,0
1983,11,0.03
1983,12,0
1987,1,0.178
1987,2,0.095
1987,3,0.032
1987,4,0
1987,5,0
1987,6,0
1987,7,0.014
1987,8,0.333
1987,9,0.334
1987,10,0
1987,11,0.016
1987,12,0
1991,1,0.153
1991,2,0.057
1991,3,0.018
1991,4,0
1991,5,0
1991,6,0
1991,7,0.009
1991,8,0.219
1991,9,0.274
1991,10,0.261
1991,11,0.008
1991,12,0
1995,1,0.014
1995,2,0.256
1995,3,0.025
1995,4,0
1995,5,0
1995,6,0
1995,7,0.024
1995,8,0.245
1995,9,0.265
1995,10,0.151
1995,11,0.018
1995,12,0
1999,1,0.011
1999,2,0.287
1999,3,0.018
1999,4,0
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.255
1999,9,0.229
1999,10,0.15
1999,11,0.035
1999,12,0
2003,1,0
2003,2,0.346
2003,3,0.043
2003,4,0
2003,5,0
2003,6,0
2003,7,0.02
2003,8,0.173
2003,9,0.288
2003,10,0.049
2003,11,0.08
2003,12,0
2007,1,0.014
2007,2,0.216
2007,3,0.069
2007,4,0
2007,5,0
2007,6,0
2007,7,0.006
2007,8,0.192
2007,9,0.327
2007,10,0.105
2007,11,0.072
2007,12,0
2011,1,0.023
2011,2,0.206
2011,3,0.079
2011,4,0
2011,5,0
2011,6,0
2011,7,0.058
2011,8,0.167
2011,9,0.243
2011,10,0.141
2011,11,0.084
2011,12,0
2015,1,0.007
2015,2,0.218
2015,3,0.039
2015,4,0
2015,5,0.019
2015,6,0
2015,7,0.025
2015,8,0.178
2015,9,0.222
2015,10,0.184
2015,11,0.107
2015,12,0
