year,party,support
1975,1,0.017
1975,2,0.219
1975,3,0
1975,4,0.07
1975,5,0
1975,6,0
1975,7,0.204
1975,8,0.099
1975,9,0.239
1975,10,0
1975,11,0.047
1975,12,0.104
1979,1,0.035
1979,2,0.251
1979,3,0.017
1979,4,0.089
1979,5,0
1979,6,0
1979,7,0.131
1979,8,0.109
1979,9,0.267
1979,10,0
1979,11,0.071
1979,12,0.029
1983,1,0.058
1983,2,0.219
1983,3,0.046
1983,4,0.077
1983,5,0
1983,6,0
1983,7,0.115
1983,8,0.099
1983,9,0.271
1983,10,0
1983,11,0.062
1983,12,0.055
1987,1,0.035
1987,2,0.157
1987,3,0.09
1987,4,0.065
1987,5,0
1987,6,0
1987,7,0.141
1987,8,0.087
1987,9,0.262
1987,10,0
1987,11,0.081
1987,12,0.082
1991,1,0.018
1991,2,0.185
1991,3,0.074
1991,4,0.07
1991,5,0
1991,6,0
1991,7,0.124
1991,8,0.07
1991,9,0.24
1991,10,0
1991,11,0.128
1991,12,0.091
1995,1,0.027
1995,2,0.237
1995,3,0.06
1995,4,0.058
1995,5,0
1995,6,0
1995,7,0.078
1995,8,0.063
1995,9,0.251
1995,10,0
1995,11,0.169
1995,12,0.056
1999,1,0.013
1999,2,0.254
1999,3,0.037
1999,4,0.041
1999,5,0
1999,6,0
1999,7,0.052
1999,8,0.074
1999,9,0.243
1999,10,0
1999,11,0.252
1999,12,0.033
2003,1,0.01
2003,2,0.254
2003,3,0.081
2003,4,0.053
2003,5,0
2003,6,0
2003,7,0.024
2003,8,0.066
2003,9,0.213
2003,10,0
2003,11,0.285
2003,12,0.015
2007,1,0.008
2007,2,0.197
2007,3,0.096
2007,4,0.039
2007,5,0.073
2007,6,0
2007,7,0.004
2007,8,0.1
2007,9,0.182
2007,10,0
2007,11,0.285
2007,12,0.018
2011,1,0.002
2011,2,0.17
2011,3,0.073
2011,4,0.033
2011,5,0.134
2011,6,0.057
2011,7,0.03
2011,8,0.078
2011,9,0.168
2011,10,0
2011,11,0.241
2011,12,0.014
2015,1,0.002
2015,2,0.191
2015,3,0.058
2015,4,0.029
2015,5,0.098
2015,6,0.036
2015,7,0.033
2015,8,0.064
2015,9,0.222
2015,10,0
2015,11,0.257
2015,12,0.011
