year,party,support
1975,1,0.004
1975,2,0.03
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.02
1975,8,0.326
1975,9,0.619
1975,10,0
1975,11,0
1975,12,0
1979,1,0.024
1979,2,0.049
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.383
1979,9,0.543
1979,10,0
1979,11,0
1979,12,0
1983,1,0.035
1983,2,0.052
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.001
1983,8,0.376
1983,9,0.528
1983,10,0
1983,11,0
1983,12,0.008
1987,1,0.055
1987,2,0.024
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.002
1987,8,0.304
1987,9,0.576
1987,10,0
1987,11,0
1987,12,0.038
1991,1,0
1991,2,0.037
1991,3,0.061
1991,4,0
1991,5,0
1991,6,0
1991,7,0.002
1991,8,0.361
1991,9,0.52
1991,10,0
1991,11,0
1991,12,0.019
1995,1,0.003
1995,2,0.043
1995,3,0.039
1995,4,0
1995,5,0
1995,6,0
1995,7,0.001
1995,8,0.289
1995,9,0.443
1995,10,0
1995,11,0.165
1995,12,0.018
1999,1,0
1999,2,0.047
1999,3,0.045
1999,4,0
1999,5,0
1999,6,0
1999,7,0.013
1999,8,0.254
1999,9,0.366
1999,10,0
1999,11,0.269
1999,12,0.006
2003,1,0
2003,2,0.051
2003,3,0.058
2003,4,0.008
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.219
2003,9,0.371
2003,10,0
2003,11,0.277
2003,12,0.003
2007,1,0
2007,2,0.054
2007,3,0.065
2007,4,0.007
2007,5,0
2007,6,0
2007,7,0.011
2007,8,0.199
2007,9,0.349
2007,10,0
2007,11,0.315
2007,12,0
2011,1,0
2011,2,0.05
2011,3,0.052
2011,4,0.008
2011,5,0.068
2011,6,0.017
2011,7,0.001
2011,8,0.2
2011,9,0.294
2011,10,0
2011,11,0.309
2011,12,0.001
2015,1,0
2015,2,0.087
2015,3,0.045
2015,4,0.005
2015,5,0.044
2015,6,0.008
2015,7,0.007
2015,8,0.189
2015,9,0.267
2015,10,0
2015,11,0.347
2015,12,0
