year,party,support
1975,1,0.014
1975,2,0.143
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.003
1975,8,0.397
1975,9,0.442
1975,10,0
1975,11,0
1975,12,0
1979,1,0.023
1979,2,0.12
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.322
1979,9,0.535
1979,10,0
1979,11,0
1979,12,0
1983,1,0.019
1983,2,0.178
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.351
1983,9,0.412
1983,10,0
1983,11,0
1983,12,0
1987,1,0.002
1987,2,0.145
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.069
1987,8,0.293
1987,9,0.449
1987,10,0
1987,11,0
1987,12,0.042
1991,1,0
1991,2,0.115
1991,3,0.038
1991,4,0.012
1991,5,0
1991,6,0
1991,7,0.057
1991,8,0.286
1991,9,0.429
1991,10,0
1991,11,0
1991,12,0.064
1995,1,0
1995,2,0.192
1995,3,0.024
1995,4,0
1995,5,0
1995,6,0
1995,7,0.018
1995,8,0.268
1995,9,0.317
1995,10,0
1995,11,0.1
1995,12,0.081
1999,1,0
1999,2,0.188
1999,3,0.034
1999,4,0
1999,5,0
1999,6,0
1999,7,0.008
1999,8,0.26
1999,9,0.297
1999,10,0
1999,11,0.207
1999,12,0.006
2003,1,0
2003,2,0.16
2003,3,0.019
2003,4,0.017
2003,5,0
2003,6,0
2003,7,0
2003,8,0.263
2003,9,0.254
2003,10,0
2003,11,0.288
2003,12,0
2007,1,0
2007,2,0.103
2007,3,0.034
2007,4,0.021
2007,5,0
2007,6,0
2007,7,0
2007,8,0.287
2007,9,0.254
2007,10,0
2007,11,0.297
2007,12,0.002
2011,1,0
2011,2,0.127
2011,3,0.03
2011,4,0.014
2011,5,0.017
2011,6,0.031
2011,7,0.021
2011,8,0.294
2011,9,0.194
2011,10,0
2011,11,0.266
2011,12,0.006
2015,1,0
2015,2,0.103
2015,3,0.019
2015,4,0.007
2015,5,0.009
2015,6,0.017
2015,7,0.006
2015,8,0.28
2015,9,0.212
2015,10,0
2015,11,0.342
2015,12,0.005
