year,party,support
1975,1,0
1975,2,0.063
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.065
1975,9,0.259
1975,10,0
1975,11,0.593
1975,12,0.02
1979,1,0
1979,2,0.223
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.088
1979,9,0.349
1979,10,0
1979,11,0.341
1979,12,0
1983,1,0
1983,2,0.198
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.086
1983,9,0.264
1983,10,0
1983,11,0.452
1983,12,0
1987,1,0.035
1987,2,0.202
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.057
1987,8,0.04
1987,9,0.273
1987,10,0
1987,11,0.393
1987,12,0
1991,1,0.035
1991,2,0.204
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.057
1991,8,0.047
1991,9,0.277
1991,10,0
1991,11,0.378
1991,12,0
1995,1,0.024
1995,2,0.298
1995,3,0.038
1995,4,0
1995,5,0
1995,6,0
1995,7,0.017
1995,8,0.049
1995,9,0.246
1995,10,0
1995,11,0.326
1995,12,0
1999,1,0
1999,2,0.285
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.022
1999,8,0.042
1999,9,0.417
1999,10,0
1999,11,0.233
1999,12,0
2003,1,0
2003,2,0.281
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.067
2003,9,0.243
2003,10,0
2003,11,0.408
2003,12,0.001
2007,1,0
2007,2,0.226
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.062
2007,9,0.234
2007,10,0
2007,11,0.476
2007,12,0.002
2011,1,0
2011,2,0.136
2011,3,0.007
2011,4,0
2011,5,0.055
2011,6,0.35
2011,7,0
2011,8,0.043
2011,9,0.225
2011,10,0
2011,11,0.184
2011,12,0
2015,1,0
2015,2,0.174
2015,3,0
2015,4,0
2015,5,0.037
2015,6,0.271
2015,7,0.001
2015,8,0.049
2015,9,0.188
2015,10,0
2015,11,0.28
2015,12,0
