year,party,support
1975,1,0.004
1975,2,0.136
1975,3,0
1975,4,0.089
1975,5,0
1975,6,0
1975,7,0.112
1975,8,0.031
1975,9,0.04
1975,10,0
1975,11,0.397
1975,12,0.19
1979,1,0.014
1979,2,0.157
1979,3,0.01
1979,4,0.102
1979,5,0
1979,6,0
1979,7,0.099
1979,8,0.008
1979,9,0.066
1979,10,0
1979,11,0.501
1979,12,0.044
1983,1,0.022
1983,2,0.178
1983,3,0.085
1983,4,0.065
1983,5,0
1983,6,0
1983,7,0.088
1983,8,0.026
1983,9,0.084
1983,10,0
1983,11,0.424
1983,12,0.026
1987,1,0.015
1987,2,0.109
1987,3,0.083
1987,4,0.054
1987,5,0
1987,6,0
1987,7,0.066
1987,8,0.023
1987,9,0.072
1987,10,0
1987,11,0.458
1987,12,0.119
1991,1,0.002
1991,2,0.115
1991,3,0.063
1991,4,0.069
1991,5,0
1991,6,0
1991,7,0.044
1991,8,0.033
1991,9,0.044
1991,10,0
1991,11,0.454
1991,12,0.176
1995,1,0.007
1995,2,0.124
1995,3,0.052
1995,4,0.042
1995,5,0
1995,6,0
1995,7,0.028
1995,8,0.021
1995,9,0.066
1995,10,0
1995,11,0.518
1995,12,0.142
1999,1,0.005
1999,2,0.162
1999,3,0.056
1999,4,0.037
1999,5,0
1999,6,0
1999,7,0.05
1999,8,0.026
1999,9,0.074
1999,10,0
1999,11,0.52
1999,12,0.07
2003,1,0.001
2003,2,0.159
2003,3,0.063
2003,4,0.068
2003,5,0
2003,6,0
2003,7,0.028
2003,8,0.045
2003,9,0.077
2003,10,0
2003,11,0.515
2003,12,0.044
2007,1,0.004
2007,2,0.129
2007,3,0.059
2007,4,0.043
2007,5,0.051
2007,6,0
2007,7,0.003
2007,8,0.047
2007,9,0.08
2007,10,0
2007,11,0.548
2007,12,0.037
2011,1,0
2011,2,0.103
2011,3,0.023
2011,4,0.048
2011,5,0.059
2011,6,0.071
2011,7,0.007
2011,8,0.037
2011,9,0.097
2011,10,0
2011,11,0.519
2011,12,0.035
2015,1,0
2015,2,0.126
2015,3,0.024
2015,4,0.048
2015,5,0.047
2015,6,0.045
2015,7,0.014
2015,8,0.02
2015,9,0.082
2015,10,0
2015,11,0.567
2015,12,0.027
