year,party,support
1975,1,0.019
1975,2,0.171
1975,3,0
1975,4,0.074
1975,5,0
1975,6,0
1975,7,0.16
1975,8,0.07
1975,9,0.243
1975,10,0
1975,11,0.143
1975,12,0.119
1979,1,0.014
1979,2,0.2
1979,3,0.012
1979,4,0.055
1979,5,0
1979,6,0
1979,7,0.129
1979,8,0.063
1979,9,0.278
1979,10,0
1979,11,0.209
1979,12,0.04
1983,1,0.033
1983,2,0.167
1983,3,0.057
1983,4,0.058
1983,5,0
1983,6,0
1983,7,0.108
1983,8,0.065
1983,9,0.254
1983,10,0
1983,11,0.205
1983,12,0.052
1987,1,0.023
1987,2,0.123
1987,3,0.095
1987,4,0.044
1987,5,0
1987,6,0
1987,7,0.13
1987,8,0.053
1987,9,0.231
1987,10,0
1987,11,0.206
1987,12,0.094
1991,1,0.013
1991,2,0.152
1991,3,0.078
1991,4,0.053
1991,5,0
1991,6,0
1991,7,0.075
1991,8,0.04
1991,9,0.217
1991,10,0
1991,11,0.265
1991,12,0.106
1995,1,0.017
1995,2,0.189
1995,3,0.084
1995,4,0.035
1995,5,0
1995,6,0
1995,7,0.058
1995,8,0.035
1995,9,0.213
1995,10,0
1995,11,0.281
1995,12,0.088
1999,1,0.008
1999,2,0.224
1999,3,0.042
1999,4,0.026
1999,5,0
1999,6,0
1999,7,0.04
1999,8,0.046
1999,9,0.225
1999,10,0
1999,11,0.354
1999,12,0.034
2003,1,0.006
2003,2,0.213
2003,3,0.061
2003,4,0.036
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.043
2003,9,0.216
2003,10,0
2003,11,0.38
2003,12,0.028
2007,1,0.006
2007,2,0.166
2007,3,0.077
2007,4,0.028
2007,5,0.073
2007,6,0
2007,7,0.003
2007,8,0.079
2007,9,0.192
2007,10,0
2007,11,0.357
2007,12,0.02
2011,1,0
2011,2,0.158
2011,3,0.067
2011,4,0.021
2011,5,0.136
2011,6,0.056
2011,7,0.018
2011,8,0.05
2011,9,0.161
2011,10,0
2011,11,0.308
2011,12,0.023
2015,1,0.001
2015,2,0.18
2015,3,0.053
2015,4,0.027
2015,5,0.076
2015,6,0.045
2015,7,0.02
2015,8,0.041
2015,9,0.219
2015,10,0
2015,11,0.319
2015,12,0.021
