year,party,support
1975,1,0
1975,2,0.331
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.034
1975,8,0.356
1975,9,0.181
1975,10,0
1975,11,0.099
1975,12,0
1979,1,0
1979,2,0.279
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.375
1979,9,0.122
1979,10,0
1979,11,0.224
1979,12,0
1983,1,0
1983,2,0.13
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.014
1983,8,0.443
1983,9,0.046
1983,10,0
1983,11,0.368
1983,12,0
1987,1,0
1987,2,0.129
1987,3,0.032
1987,4,0
1987,5,0
1987,6,0
1987,7,0
1987,8,0.399
1987,9,0.007
1987,10,0
1987,11,0.433
1987,12,0
1991,1,0
1991,2,0.106
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.057
1991,8,0.528
1991,9,0.053
1991,10,0
1991,11,0.256
1991,12,0
1995,1,0.025
1995,2,0.058
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0.106
1995,8,0.566
1995,9,0.061
1995,10,0
1995,11,0.184
1995,12,0
1999,1,0
1999,2,0.05
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.155
1999,8,0.698
1999,9,0.038
1999,10,0
1999,11,0.059
1999,12,0
2003,1,0
2003,2,0.128
2003,3,0.027
2003,4,0.005
2003,5,0
2003,6,0
2003,7,0.058
2003,8,0.55
2003,9,0.018
2003,10,0
2003,11,0.208
2003,12,0.005
2007,1,0
2007,2,0.179
2007,3,0.053
2007,4,0
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.414
2007,9,0.078
2007,10,0
2007,11,0.258
2007,12,0.002
2011,1,0
2011,2,0.246
2011,3,0.069
2011,4,0
2011,5,0.03
2011,6,0
2011,7,0.029
2011,8,0.393
2011,9,0.08
2011,10,0
2011,11,0.149
2011,12,0.004
2015,1,0
2015,2,0.169
2015,3,0.077
2015,4,0
2015,5,0.016
2015,6,0.006
2015,7,0.003
2015,8,0.328
2015,9,0.149
2015,10,0
2015,11,0.23
2015,12,0.022
