year,party,support
1975,1,0.008
1975,2,0.375
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.066
1975,8,0.094
1975,9,0.379
1975,10,0
1975,11,0
1975,12,0.077
1979,1,0
1979,2,0.322
1979,3,0
1979,4,0.052
1979,5,0
1979,6,0
1979,7,0.134
1979,8,0.09
1979,9,0.401
1979,10,0
1979,11,0
1979,12,0
1983,1,0.028
1983,2,0.334
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.152
1983,8,0.076
1983,9,0.393
1983,10,0
1983,11,0.016
1983,12,0
1987,1,0.06
1987,2,0.243
1987,3,0
1987,4,0.048
1987,5,0
1987,6,0
1987,7,0.17
1987,8,0.1
1987,9,0.342
1987,10,0
1987,11,0
1987,12,0.036
1991,1,0
1991,2,0.265
1991,3,0.069
1991,4,0
1991,5,0
1991,6,0
1991,7,0.14
1991,8,0.124
1991,9,0.312
1991,10,0
1991,11,0
1991,12,0.09
1995,1,0
1995,2,0.272
1995,3,0.05
1995,4,0.067
1995,5,0
1995,6,0
1995,7,0.076
1995,8,0.093
1995,9,0.228
1995,10,0
1995,11,0.133
1995,12,0.081
1999,1,0
1999,2,0.268
1999,3,0.035
1999,4,0.038
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.101
1999,9,0.2
1999,10,0
1999,11,0.302
1999,12,0.033
2003,1,0
2003,2,0.241
2003,3,0.059
2003,4,0.057
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.083
2003,9,0.16
2003,10,0
2003,11,0.365
2003,12,0.026
2007,1,0
2007,2,0.199
2007,3,0.059
2007,4,0.063
2007,5,0.033
2007,6,0
2007,7,0.01
2007,8,0.096
2007,9,0.195
2007,10,0
2007,11,0.329
2007,12,0.016
2011,1,0
2011,2,0.223
2011,3,0.058
2011,4,0.06
2011,5,0.059
2011,6,0.044
2011,7,0
2011,8,0.105
2011,9,0.146
2011,10,0
2011,11,0.288
2011,12,0.016
2015,1,0
2015,2,0.154
2015,3,0.048
2015,4,0.064
2015,5,0.056
2015,6,0.044
2015,7,0.019
2015,8,0.103
2015,9,0.158
2015,10,0
2015,11,0.34
2015,12,0.015
